VALUE	SESSIONLENGTH	FREQUENCY	TIMER
23650	3.71	2837	FP
21160	3.772	3724	FP
22330	3.462	3522	FP
8070	3.82	56063	FP
930	5.031	1749924	FP
5340	3.878	195413	FP
13050	3.823	14428	FP
12400	3.875	16788	FP
18800	3.649	4989	FP
21170	3.732	3723	FP
22110	3.699	3583	FP
28190	3.443	1625	FP
26920	3.376	1855	FP
10250	3.915	27271	FP
2720	4.106	1010467	FP
3380	3.916	681177	FP
4160	3.871	412425	FP
16850	3.788	6800	FP
10120	3.962	28045	FP
8800	3.953	43291	FP
19960	4.315	4277	FP
17610	3.706	5920	FP
15470	3.775	8552	FP
14290	3.599	10874	FP
22140	3.657	3488	FP
10350	3.917	26812	FP
11090	3.959	22704	FP
5730	3.934	158090	FP
7160	3.943	81026	FP
10760	3.757	24782	FP
11790	3.741	19552	FP
10960	3.801	23522	FP
24880	3.405	2291	FP
29970	3.871	1376	FP
6070	3.88	133560	FP
14310	3.656	10777	FP
3440	3.934	651813	FP
4200	3.876	400872	FP
7090	3.864	83334	FP
3870	3.883	492656	FP
2910	4.055	900812	FP
6080	3.869	133369	FP
20900	3.723	3872	FP
22300	3.754	3501	FP
22150	3.61	3478	FP
26810	3.535	1821	FP
20250	3.566	4163	FP
12720	4.487	15559	FP
2750	4.08	989756	FP
2780	4.112	977374	FP
11890	3.924	18977	FP
24720	3.459	2427	FP
10970	3.775	23563	FP
29570	3.284	1436	FP
24490	3.509	2507	FP
11550	3.847	20319	FP
26750	3.401	1915	FP
6450	3.893	111797	FP
2520	4.168	1134134	FP
5010	3.807	240993	FP
5690	3.855	161914	FP
5020	3.897	238012	FP
3900	3.874	487949	FP
4610	3.828	308533	FP
3890	3.849	491119	FP
9820	3.9	30838	FP
14300	3.743	10684	FP
9350	3.932	36127	FP
17500	3.768	6083	FP
22170	3.514	3479	FP
10240	3.886	27562	FP
26080	3.486	2073	FP
24190	3.372	2636	FP
24690	3.564	2485	FP
28430	3.215	1585	FP
2010	4.413	1481455	FP
6800	3.919	95010	FP
21020	3.522	3815	FP
11900	3.837	18980	FP
19770	3.399	4310	FP
13130	3.818	14137	FP
23820	3.18	2671	FP
16720	3.708	6920	FP
22630	4.731	3291	FP
27830	3.449	1668	FP
24860	3.44	2331	FP
29790	3.255	1411	FP
22620	3.461	3286	FP
24480	3.863	2451	FP
25920	3.288	2111	FP
4410	3.833	349135	FP
11830	3.949	19207	FP
13510	3.857	12805	FP
14810	3.705	9777	FP
22940	3.404	3229	FP
11360	3.782	21108	FP
23670	3.486	2853	FP
27320	3.685	1803	FP
25260	3.43	2268	FP
2480	4.19	1160028	FP
2280	4.27	1298672	FP
6750	3.873	96658	FP
4590	3.852	310708	FP
9520	3.83	34242	FP
6280	3.888	120452	FP
18190	3.59	5435	FP
11730	3.767	19504	FP
14700	3.633	9778	FP
11610	3.857	20066	FP
16430	3.494	7125	FP
25770	3.386	2162	FP
17330	3.815	6283	FP
26410	3.237	2022	FP
17090	3.671	6369	FP
28670	3.438	1562	FP
27490	3.478	1755	FP
16860	3.726	6758	FP
17850	3.662	5886	FP
23180	3.356	3010	FP
17720	3.869	5830	FP
16000	3.946	7608	FP
17250	3.711	6495	FP
24430	3.808	2394	FP
27060	3.548	1883	FP
3090	3.995	809706	FP
3370	3.927	678769	FP
3750	3.851	535598	FP
4450	3.799	341141	FP
17340	3.779	6275	FP
9090	3.889	38876	FP
23890	2.975	2732	FP
10020	3.987	28576	FP
27560	3.622	1794	FP
29660	3.011	1426	FP
17240	3.615	6376	FP
18900	3.898	5081	FP
1700	4.61	1673401	FP
320	3.514	683692	FP
750	4.968	1526043	FP
700	4.925	1455718	FP
12010	3.785	18555	FP
9640	3.911	32809	FP
17520	3.607	6080	FP
17170	3.566	6507	FP
15420	3.602	8454	FP
29670	3.109	1448	FP
2970	4.017	870667	FP
9160	3.826	38788	FP
4890	3.852	257723	FP
10840	3.857	24445	FP
14120	3.787	11177	FP
17020	3.326	6780	FP
25520	3.679	2215	FP
27770	3.521	1753	FP
15780	3.739	7973	FP
3990	3.84	460731	FP
2120	4.338	1396579	FP
26130	3.542	1999	FP
7790	3.885	62478	FP
12880	3.657	15077	FP
13970	3.81	11824	FP
24380	3.696	2564	FP
12320	3.823	17047	FP
18690	3.749	5067	FP
17740	3.747	5789	FP
15090	3.849	9235	FP
28050	3.095	1629	FP
26150	3.507	2062	FP
3240	3.945	741434	FP
3060	4.106	824019	FP
3200	3.942	757757	FP
4930	3.833	252589	FP
8550	3.864	47515	FP
10640	3.925	24976	FP
25860	3.588	2051	FP
12290	3.745	17106	FP
12460	3.725	16442	FP
19240	3.602	4704	FP
29930	3.338	1408	FP
3320	3.971	707063	FP
1390	4.809	1810192	FP
14320	3.675	10760	FP
18980	3.448	4747	FP
3560	3.897	605554	FP
9250	3.884	37277	FP
21970	3.662	3546	FP
7880	3.918	61197	FP
15220	3.609	8860	FP
20610	3.805	3883	FP
15550	3.761	8321	FP
15280	3.806	8860	FP
19570	3.636	4547	FP
20090	3.415	4225	FP
15570	3.689	8211	FP
4630	3.81	305832	FP
5290	3.887	202884	FP
16040	3.886	7780	FP
21940	3.649	3553	FP
23320	3.628	3044	FP
26540	3.338	1923	FP
12950	3.97	14725	FP
10770	3.862	24273	FP
13660	3.941	12522	FP
21240	3.755	3819	FP
13860	3.752	11931	FP
10730	3.751	24667	FP
23460	3.582	2868	FP
27840	3.507	1680	FP
27640	3.538	1609	FP
27630	3.723	1745	FP
1540	4.704	1755006	FP
8840	3.895	42632	FP
13120	3.698	13976	FP
7850	3.972	61423	FP
10200	3.848	27395	FP
10190	3.791	27635	FP
7270	3.854	77682	FP
9480	3.765	34360	FP
18400	3.768	5338	FP
14510	3.802	10246	FP
15730	3.76	7970	FP
29950	3.295	1353	FP
28210	3.332	1671	FP
16390	3.615	7221	FP
29510	3.866	1464	FP
2930	4.072	893220	FP
470	4.208	1004124	FP
3840	3.858	504795	FP
4040	3.813	445690	FP
4140	3.853	417477	FP
23510	3.617	2999	FP
21360	3.734	3779	FP
14920	3.685	9549	FP
11110	3.822	22683	FP
20590	3.757	3883	FP
11100	3.838	23192	FP
17490	3.714	6156	FP
26970	4.182	1889	FP
3050	3.992	829826	FP
3630	3.869	582277	FP
5990	3.882	139420	FP
6570	3.854	105666	FP
6390	3.852	114926	FP
7210	3.922	79257	FP
14380	3.886	10865	FP
19020	3.604	4864	FP
14870	3.572	9537	FP
27290	3.349	1758	FP
14670	3.922	9894	FP
28240	3.357	1521	FP
25820	3.661	2098	FP
6290	3.927	119891	FP
6810	3.923	94377	FP
7520	3.863	69629	FP
14570	3.8	10010	FP
24460	3.398	2465	FP
28980	3.871	1554	FP
19580	3.377	4568	FP
12620	3.91	15687	FP
15790	3.743	7877	FP
27050	3.505	1854	FP
24900	3.606	2417	FP
26200	3.395	2019	FP
26900	3.597	1821	FP
15350	3.727	8819	FP
3520	3.905	622040	FP
1140	4.96	1850083	FP
340	3.594	731937	FP
420	3.979	911602	FP
500	4.348	1069811	FP
1650	4.641	1703263	FP
6360	3.893	116503	FP
6670	3.884	100505	FP
14030	3.758	11365	FP
12220	3.781	17682	FP
9460	3.788	34651	FP
27180	2.989	1830	FP
19430	3.364	4640	FP
17620	3.582	6026	FP
29780	3.901	1389	FP
22720	3.382	3332	FP
23030	3.618	3112	FP
4920	3.836	254167	FP
7860	3.926	61189	FP
7710	3.908	64898	FP
110	3.085	68560	FP
14360	3.805	10836	FP
25480	3.422	2199	FP
18880	3.692	4891	FP
23160	3.537	3129	FP
13480	3.726	12910	FP
16010	3.722	7634	FP
8870	3.995	42017	FP
13830	3.627	11823	FP
24750	3.775	2371	FP
27340	3.564	1820	FP
13590	3.659	12597	FP
20870	3.689	3832	FP
20880	3.322	3795	FP
27070	3.606	1847	FP
2100	4.361	1425512	FP
4010	3.857	455414	FP
10820	3.905	24147	FP
7800	3.861	62715	FP
11680	3.996	19634	FP
12090	3.837	17886	FP
12170	3.708	17649	FP
21790	3.938	3603	FP
24040	3.487	2712	FP
3950	3.858	470553	FP
11840	3.829	19056	FP
7690	3.951	65332	FP
20200	3.67	4180	FP
29760	3.33	1417	FP
18730	3.7	5070	FP
26580	3.472	2027	FP
21100	3.804	3836	FP
21770	4.121	3659	FP
18420	3.997	5298	FP
22550	3.631	3340	FP
12660	3.742	15957	FP
19120	3.511	4923	FP
11210	4.005	22159	FP
11880	3.766	19171	FP
22770	3.483	3276	FP
24410	3.603	2573	FP
28650	3.739	1621	FP
9710	3.97	32002	FP
12840	3.997	14932	FP
2340	4.254	1255534	FP
8440	3.795	49453	FP
18180	3.4	5319	FP
26100	3.119	2048	FP
5030	3.84	237385	FP
20890	3.546	3802	FP
24150	3.62	2609	FP
15030	3.833	9382	FP
29770	3.625	1429	FP
15660	3.731	8272	FP
13360	3.755	13221	FP
4670	3.861	296215	FP
6370	3.942	114330	FP
9390	3.929	35769	FP
5980	3.861	139042	FP
6460	3.853	111351	FP
8500	3.941	48080	FP
17710	3.583	6097	FP
7530	3.835	69925	FP
9040	4.077	39728	FP
13810	3.906	12098	FP
27590	3.194	1701	FP
26690	3.557	1928	FP
16240	3.69	7487	FP
3330	3.928	700528	FP
4080	3.855	434899	FP
4230	3.826	392338	FP
4640	3.848	301173	FP
12470	3.877	16480	FP
16930	3.677	6786	FP
22870	3.428	3252	FP
18790	3.953	5198	FP
9750	3.968	31621	FP
530	4.473	1141783	FP
7700	3.951	65219	FP
12610	3.977	15977	FP
25120	3.372	2248	FP
12700	3.678	15711	FP
19880	3.506	4483	FP
14990	3.727	9141	FP
16250	3.562	7465	FP
19970	3.516	4325	FP
29120	3.338	1591	FP
23550	3.156	2794	FP
28640	3.706	1590	FP
29260	3.432	1511	FP
3530	3.914	618468	FP
15020	3.845	9303	FP
4020	3.845	451373	FP
7920	3.896	59888	FP
22410	3.578	3280	FP
25540	3.4	2257	FP
7440	3.967	72094	FP
11300	3.786	21453	FP
20660	3.855	3915	FP
27100	3.291	1836	FP
23450	3.584	2844	FP
25060	3.255	2370	FP
1350	4.833	1829989	FP
4360	3.889	360682	FP
10940	3.832	23676	FP
8430	3.892	49350	FP
8010	3.934	58011	FP
7320	3.867	76413	FP
10810	3.773	24023	FP
17810	3.571	5912	FP
19140	3.752	4844	FP
22290	3.604	3302	FP
11020	3.717	23187	FP
20460	3.309	4013	FP
22040	3.359	3386	FP
16980	3.843	6684	FP
19710	3.694	4316	FP
13040	3.905	14486	FP
23980	3.536	2698	FP
1760	4.562	1640858	FP
3410	3.897	666548	FP
3000	4.011	854050	FP
5060	3.826	232553	FP
6650	3.931	101133	FP
27040	3.347	1875	FP
22310	3.62	3453	FP
17870	3.844	5898	FP
12850	3.753	15102	FP
26860	3.503	1965	FP
20640	3.644	4008	FP
20850	3.418	3839	FP
19850	3.522	4405	FP
28780	3.492	1584	FP
26760	3.16	1882	FP
9840	3.802	30695	FP
13920	3.721	11643	FP
21620	3.646	3673	FP
23150	4.936	3123	FP
510	4.406	1100613	FP
6580	3.841	105492	FP
12120	3.936	17640	FP
23920	3.361	2722	FP
14160	3.666	11085	FP
14460	3.784	10222	FP
16380	3.651	7222	FP
28220	3.119	1629	FP
18600	3.651	5249	FP
25870	3.559	2185	FP
1740	4.568	1651159	FP
8510	3.872	48375	FP
8610	3.931	46367	FP
12590	3.78	16042	FP
9900	3.785	30278	FP
28770	3.568	1602	FP
14790	3.679	9545	FP
23050	3.246	3002	FP
12820	3.854	15161	FP
20630	4.303	3885	FP
4440	3.84	342961	FP
5960	3.828	140758	FP
7810	3.882	62406	FP
4130	3.857	421200	FP
16490	3.801	6918	FP
28330	3.405	1611	FP
26740	3.576	1851	FP
8320	3.902	51992	FP
7180	3.931	80478	FP
3600	3.893	593135	FP
14540	3.868	10195	FP
11060	3.812	22842	FP
23630	3.88	2768	FP
17920	3.705	5780	FP
20820	3.855	3963	FP
17880	3.683	5864	FP
19560	3.512	4491	FP
1800	4.53	1615092	FP
4600	3.851	311057	FP
3080	4.017	817489	FP
370	3.792	799242	FP
6330	3.907	118479	FP
13280	3.686	13563	FP
9060	3.948	39413	FP
8690	3.891	45179	FP
120	3.231	81360	FP
11820	3.867	19326	FP
21710	3.385	3490	FP
13750	3.892	12155	FP
15800	3.701	7838	FP
24020	3.768	2703	FP
29630	3.618	1473	FP
5530	3.907	176091	FP
310	3.502	653440	FP
1970	4.42	1503963	FP
9450	3.983	34675	FP
8090	3.943	55445	FP
12490	3.741	16577	FP
15450	3.894	8524	FP
29050	4.705	1519	FP
15270	3.527	8706	FP
11760	3.86	19586	FP
17030	3.696	6643	FP
27460	3.401	1753	FP
23100	3.81	3080	FP
29700	3.09	1437	FP
17950	3.658	5722	FP
4480	3.804	334809	FP
6560	3.905	105591	FP
9960	3.987	29775	FP
5250	3.865	206900	FP
4910	3.81	255770	FP
5270	3.89	204570	FP
10740	3.89	24600	FP
15680	3.617	8067	FP
11410	3.809	21075	FP
14650	3.651	9893	FP
19760	3.814	4444	FP
28830	3.219	1551	FP
16290	3.586	7221	FP
18040	3.694	5699	FP
21660	3.446	3677	FP
6230	3.846	123582	FP
11620	3.942	19907	FP
12070	3.955	18130	FP
27880	3.947	1776	FP
1120	4.972	1832365	FP
10100	3.769	28631	FP
18870	3.63	4895	FP
18080	3.603	5565	FP
23310	3.328	2859	FP
2730	4.085	1003285	FP
19070	3.57	4874	FP
1040	4.993	1811475	FP
6630	3.865	103389	FP
8360	4.004	50426	FP
14620	3.849	10070	FP
15340	3.676	8748	FP
14610	3.732	10180	FP
9800	3.812	31115	FP
25450	3.382	2280	FP
16940	3.935	6685	FP
13720	3.84	12201	FP
26220	3.244	2000	FP
1940	4.465	1521257	FP
7360	4.007	74707	FP
6140	3.88	129154	FP
18760	3.872	5039	FP
11120	3.872	22543	FP
17990	3.61	5750	FP
12370	3.793	16673	FP
28620	3.423	1605	FP
22660	3.58	3315	FP
21570	3.405	3777	FP
24580	3.592	2509	FP
21230	3.458	3830	FP
28350	3.44	1638	FP
19170	3.619	4838	FP
27970	3.551	1612	FP
27440	4.262	1766	FP
21320	3.652	3789	FP
2600	4.144	1089892	FP
2980	4.036	866445	FP
19460	3.581	4683	FP
15710	3.718	8111	FP
29540	3.25	1439	FP
11460	3.807	20800	FP
16880	3.748	6702	FP
13900	3.903	11862	FP
13690	3.714	12407	FP
10790	3.804	24470	FP
24090	3.888	2654	FP
19410	3.443	4672	FP
27140	3.478	1822	FP
22340	3.415	3367	FP
23010	3.638	3128	FP
25670	3.291	2139	FP
26020	3.164	2034	FP
950	5.014	1759645	FP
13500	3.735	13079	FP
5450	3.971	184066	FP
10150	3.85	28028	FP
17890	3.822	5684	FP
10170	3.934	27985	FP
20670	3.57	3876	FP
14660	3.684	9918	FP
22130	3.644	3526	FP
18770	3.986	5111	FP
24470	3.821	2502	FP
5840	3.864	148659	FP
21980	3.227	3605	FP
1720	4.572	1661010	FP
6730	3.872	97937	FP
8760	3.918	43689	FP
5240	3.875	209555	FP
7840	4.03	61576	FP
13330	4.076	13390	FP
13950	3.789	11579	FP
15620	3.686	8162	FP
20290	3.552	4033	FP
22400	3.495	3440	FP
9230	3.779	37758	FP
1210	4.935	1848156	FP
2310	4.243	1275507	FP
17690	3.671	5988	FP
7970	3.951	58583	FP
17210	3.835	6418	FP
19600	3.468	4509	FP
19990	3.945	4344	FP
29440	3.4	1464	FP
24300	3.217	2541	FP
24770	3.503	2373	FP
29280	3.132	1469	FP
4720	3.89	287315	FP
7150	3.923	81721	FP
11330	3.899	21465	FP
7560	3.875	68439	FP
19980	3.338	4330	FP
13710	3.813	12209	FP
21820	3.637	3632	FP
27660	3.018	1757	FP
29030	3.286	1506	FP
8540	3.914	47649	FP
2110	4.347	1414936	FP
3350	3.947	693900	FP
100	2.841	60482	FP
4540	3.893	322490	FP
8370	3.902	50373	FP
11250	3.968	21890	FP
12810	3.894	15147	FP
19750	3.657	4464	FP
23140	3.777	2989	FP
28940	3.495	1506	FP
11150	3.732	22761	FP
13210	3.935	13775	FP
21860	3.467	3555	FP
24930	3.26	2375	FP
12420	3.862	16699	FP
18490	3.507	5206	FP
13250	3.709	13628	FP
28500	3.131	1607	FP
830	4.994	1642055	FP
1530	4.718	1759218	FP
5160	3.861	218607	FP
4560	3.853	317899	FP
5460	3.976	183396	FP
29150	3.19	1523	FP
15360	3.745	8700	FP
11810	3.802	19258	FP
17370	3.792	6108	FP
8060	3.939	57195	FP
12240	3.823	17559	FP
13760	3.804	12314	FP
25470	3.855	2267	FP
20180	3.389	4261	FP
19490	3.57	4608	FP
27400	3.022	1788	FP
18170	3.459	5542	FP
11080	3.8	23321	FP
5110	3.839	225287	FP
1870	4.478	1559422	FP
3170	3.968	773723	FP
4310	3.837	373628	FP
9470	3.918	34840	FP
6240	3.922	124150	FP
24100	3.513	2596	FP
15140	3.72	8843	FP
29880	3.454	1405	FP
14530	4.108	10229	FP
26560	3.049	1963	FP
5000	3.849	240457	FP
24260	3.582	2538	FP
9420	3.899	35060	FP
11070	3.789	22915	FP
16990	3.705	6581	FP
28160	3.608	1669	FP
17260	3.595	6409	FP
20380	3.354	4046	FP
17960	3.638	5687	FP
28470	3.197	1679	FP
24070	3.404	2540	FP
29470	3.067	1533	FP
2670	4.121	1041431	FP
29490	3.177	1456	FP
2510	4.17	1144420	FP
10510	3.849	25643	FP
9560	3.851	33406	FP
29480	3.292	1495	FP
17230	3.72	6303	FP
24530	3.779	2459	FP
13220	3.789	13682	FP
28760	3.772	1542	FP
26910	3.441	1788	FP
3310	3.949	706737	FP
3580	3.909	599197	FP
7480	3.91	70923	FP
27870	3.594	1646	FP
15080	3.745	9114	FP
8560	3.868	47234	FP
20910	3.621	3816	FP
22280	3.922	3452	FP
22480	3.65	3492	FP
25250	3.401	2332	FP
28960	3.438	1438	FP
25290	3.514	2283	FP
27810	3.973	1681	FP
4490	3.825	333080	FP
1500	4.723	1763850	FP
12100	3.834	17962	FP
7460	3.961	71915	FP
14180	3.778	11080	FP
8140	3.914	55097	FP
21200	3.573	3782	FP
25600	3.225	2253	FP
16780	3.676	6918	FP
16330	3.694	7252	FP
21470	3.479	3838	FP
16420	3.703	7274	FP
5500	3.835	178324	FP
2390	4.229	1225332	FP
5220	3.867	212284	FP
5600	3.884	169328	FP
7590	3.881	67849	FP
8350	3.906	51316	FP
13780	3.824	12083	FP
19480	3.546	4683	FP
20700	3.691	4006	FP
28480	3.423	1569	FP
2460	4.198	1176736	FP
13310	3.865	13588	FP
3010	4.009	852968	FP
3360	3.949	687412	FP
3730	3.863	542821	FP
9340	3.863	36044	FP
7420	3.937	72787	FP
17160	3.668	6344	FP
22120	3.713	3428	FP
29250	4.041	1528	FP
25190	3.689	2261	FP
22970	3.472	3272	FP
27130	3.306	1782	FP
19290	3.523	4696	FP
25650	3.242	2146	FP
25560	3.143	2245	FP
1780	4.543	1627242	FP
24330	3.259	2539	FP
250	3.268	484384	FP
6790	3.909	95444	FP
15430	3.803	8586	FP
20480	3.629	4059	FP
16640	3.63	7073	FP
22920	3.657	3302	FP
17770	3.701	5841	FP
23720	3.476	2824	FP
14330	3.843	10675	FP
29290	3.165	1515	FP
1620	4.641	1701421	FP
4830	3.855	267977	FP
14930	3.749	9400	FP
8270	3.937	52554	FP
20930	3.62	3898	FP
22890	3.641	3129	FP
27890	3.821	1697	FP
20040	3.668	4152	FP
20370	3.707	4040	FP
3500	3.918	628786	FP
3460	3.935	646486	FP
11720	4.68	19358	FP
13520	3.721	12825	FP
13450	3.75	12934	FP
14130	3.886	11251	FP
12540	3.785	16200	FP
17820	3.533	5782	FP
1310	4.86	1832972	FP
2170	4.331	1373176	FP
5760	3.884	156052	FP
4650	3.836	301593	FP
4240	3.847	392696	FP
8100	3.818	55834	FP
5040	3.848	235420	FP
22990	3.724	3190	FP
23740	3.456	2808	FP
20310	3.683	4132	FP
14750	3.948	9941	FP
22560	3.779	3256	FP
17350	3.762	6318	FP
22910	3.904	3078	FP
8000	3.853	57608	FP
17360	3.637	6180	FP
2410	4.197	1207410	FP
5570	3.886	173048	FP
6010	3.825	138078	FP
3610	3.901	586892	FP
6060	3.915	134322	FP
5700	3.861	161634	FP
10780	3.775	24541	FP
17940	3.551	5735	FP
29610	3.327	1405	FP
13870	3.656	11832	FP
2650	4.134	1058568	FP
670	4.843	1407746	FP
1660	4.619	1689279	FP
14580	3.723	10261	FP
8670	3.893	44863	FP
15170	3.75	9184	FP
15990	3.874	7615	FP
23570	3.499	2935	FP
21050	3.303	3782	FP
23990	3.425	2833	FP
26840	3.237	1898	FP
16950	3.639	6676	FP
28460	3.569	1592	FP
14350	3.696	10698	FP
29160	3.035	1503	FP
6830	3.886	93474	FP
5660	3.881	164576	FP
11230	3.937	22056	FP
50	1.293	45656	FP
11270	3.855	21600	FP
28140	3.43	1654	FP
28230	3.156	1633	FP
22490	3.482	3419	FP
27200	3.78	1777	FP
16340	3.591	7179	FP
5850	3.896	149885	FP
4470	3.836	336278	FP
2640	4.15	1060132	FP
1130	4.959	1857768	FP
6540	3.919	107127	FP
5100	3.868	228255	FP
6760	3.874	96922	FP
19730	3.67	4424	FP
11380	3.846	21376	FP
20320	3.556	4008	FP
16560	3.677	7031	FP
26960	3.337	1909	FP
18620	3.931	5036	FP
14250	3.816	10930	FP
16470	3.608	7131	FP
22470	3.559	3281	FP
1510	4.731	1770011	FP
2230	4.277	1332139	FP
7000	3.853	87346	FP
2630	4.163	1070323	FP
870	5.022	1671933	FP
5930	3.866	143517	FP
90	2.471	56576	FP
9190	3.855	37665	FP
7580	3.951	68289	FP
18290	3.574	5377	FP
15130	3.937	9173	FP
25150	3.942	2301	FP
10060	3.975	28438	FP
3490	3.935	635923	FP
2430	4.211	1198520	FP
1230	4.924	1848844	FP
12930	3.771	14928	FP
26620	3.76	1868	FP
7750	3.866	63862	FP
9550	3.801	33731	FP
22740	3.97	3197	FP
13560	3.714	12806	FP
16660	3.644	6901	FP
28590	3.356	1594	FP
970	5.021	1770791	FP
2590	4.162	1088326	FP
1460	4.744	1787311	FP
9970	3.881	29665	FP
16730	3.853	6933	FP
25040	3.454	2319	FP
27380	3.326	1860	FP
23090	3.425	3094	FP
28070	3.47	1682	FP
25580	3.348	2219	FP
9940	3.905	29775	FP
4280	3.852	381685	FP
8040	3.91	56861	FP
20280	3.612	4055	FP
28910	3.273	1530	FP
16650	3.831	7043	FP
15190	3.627	8879	FP
27120	4.072	1789	FP
16900	3.586	6730	FP
25070	3.338	2355	FP
26300	3.487	2059	FP
27780	3.242	1677	FP
12520	3.757	16296	FP
4000	3.841	454781	FP
10160	3.852	27687	FP
7110	3.963	82970	FP
6050	3.912	134486	FP
8340	3.861	51331	FP
22570	3.408	3363	FP
28870	3.283	1518	FP
28100	3.318	1669	FP
19780	3.584	4357	FP
28440	3.311	1538	FP
13070	3.824	14171	FP
9810	3.825	31289	FP
18220	3.703	5532	FP
2420	4.203	1205184	FP
5210	3.918	213338	FP
2080	4.353	1434669	FP
430	4.026	931734	FP
8750	3.977	44003	FP
14170	3.842	11058	FP
18120	3.619	5636	FP
15370	3.666	8567	FP
17840	3.512	5831	FP
29060	3.302	1537	FP
24670	3.441	2433	FP
2240	4.289	1328285	FP
1300	4.873	1836020	FP
9380	3.908	36031	FP
3810	3.86	514653	FP
8940	3.832	41089	FP
17650	3.645	6012	FP
9430	3.816	35241	FP
19810	3.773	4356	FP
16170	3.775	7493	FP
18810	3.991	5196	FP
27540	3.267	1735	FP
14450	3.716	10404	FP
15880	3.648	7971	FP
3790	3.882	524857	FP
11350	3.901	21301	FP
7100	3.903	83856	FP
22850	3.521	3213	FP
9120	3.886	38820	FP
22020	3.371	3502	FP
11930	3.803	18812	FP
19050	3.662	4913	FP
21130	3.571	3847	FP
20580	3.545	4079	FP
22840	3.779	3160	FP
3070	4.006	821249	FP
3270	3.96	726088	FP
2790	4.09	970535	FP
7910	3.949	59868	FP
6710	3.897	99100	FP
8970	3.92	40766	FP
12980	3.74	14613	FP
14230	3.782	11031	FP
15820	3.621	7995	FP
29170	3.65	1520	FP
16120	3.879	7554	FP
27410	3.765	1836	FP
18370	3.745	5413	FP
28890	3.198	1544	FP
23610	3.377	2797	FP
21580	3.822	3706	FP
26610	3.303	1886	FP
23560	3.608	2960	FP
25000	3.569	2350	FP
1440	4.77	1789451	FP
10070	3.829	28793	FP
13180	3.655	14095	FP
12740	3.806	15454	FP
8780	3.945	43842	FP
10050	3.872	28668	FP
17140	3.696	6512	FP
13300	3.882	13631	FP
18250	3.758	5394	FP
27620	3.398	1712	FP
19590	3.612	4479	FP
18340	3.539	5348	FP
28370	3.357	1668	FP
21400	3.55	3743	FP
990	4.998	1787655	FP
2550	4.183	1117086	FP
70	1.802	52692	FP
4860	3.874	262687	FP
10720	3.793	24645	FP
22500	3.547	3398	FP
29130	3.407	1553	FP
26830	3.166	1905	FP
20150	3.848	4090	FP
25550	3.353	2158	FP
13650	3.855	12743	FP
23710	3.521	2854	FP
29180	3.237	1534	FP
2740	4.098	1001959	FP
7890	3.846	60625	FP
19890	3.476	4321	FP
16110	3.678	7608	FP
10340	3.961	26267	FP
20080	3.479	4236	FP
13150	3.835	14005	FP
11920	3.911	18479	FP
15630	3.775	8323	FP
20470	3.534	4010	FP
880	5.012	1704440	FP
4660	3.88	297902	FP
5480	3.942	181938	FP
22790	3.396	3315	FP
19280	3.684	4799	FP
23360	3.526	2977	FP
3280	3.925	721469	FP
18160	3.703	5612	FP
21900	3.844	3546	FP
21090	3.461	3752	FP
28700	3.139	1531	FP
27170	3.761	1781	FP
19450	3.456	4554	FP
400	3.881	875772	FP
5300	3.885	201956	FP
5230	3.876	209706	FP
7830	3.906	62034	FP
7600	3.906	67942	FP
19900	3.696	4380	FP
27800	3.528	1780	FP
3640	3.917	576085	FP
10580	4.054	25265	FP
21490	3.479	3805	FP
23340	3.622	2956	FP
2200	4.295	1355742	FP
2850	4.087	940168	FP
12760	3.812	15364	FP
7630	3.953	67346	FP
4980	3.861	243876	FP
6980	3.89	88109	FP
7390	3.944	73837	FP
21390	3.453	3837	FP
9260	3.849	37276	FP
9070	3.991	39275	FP
23210	3.797	3104	FP
27330	3.511	1799	FP
14400	3.831	10470	FP
17280	3.683	6284	FP
12570	3.85	16168	FP
20220	3.659	4253	FP
29620	3.155	1444	FP
14200	3.861	11074	FP
4880	3.866	260496	FP
17980	3.763	5596	FP
20970	3.525	3708	FP
21960	3.96	3638	FP
29940	3.382	1356	FP
28630	3.445	1537	FP
28930	2.862	1539	FP
11600	3.9	19956	FP
1150	4.974	1855480	FP
5170	3.917	218100	FP
6500	3.873	108414	FP
11660	3.807	19707	FP
21370	3.653	3679	FP
7760	3.936	63574	FP
28180	4.076	1577	FP
15840	3.8	7878	FP
19870	3.344	4302	FP
20	1.049	6873	FP
24570	3.846	2537	FP
29400	3.151	1504	FP
19250	3.557	4710	FP
3450	3.922	650550	FP
820	5.003	1630644	FP
6000	3.907	138138	FP
8820	3.959	43094	FP
7170	3.909	80891	FP
28280	3.504	1663	FP
25700	3.604	2196	FP
27580	3.363	1792	FP
24520	3.398	2414	FP
3180	4.013	769154	FP
910	4.999	1726756	FP
780	4.981	1575701	FP
21120	4.004	3715	FP
13110	3.997	14117	FP
10140	3.854	28072	FP
14830	3.827	9649	FP
27530	3.164	1785	FP
11390	3.887	21380	FP
22100	3.622	3496	FP
13770	3.577	12337	FP
15040	3.672	9290	FP
25200	3.35	2325	FP
17050	3.577	6628	FP
27350	3.511	1723	FP
20950	3.406	3816	FP
16460	3.71	7019	FP
20110	3.763	4097	FP
1060	5	1818575	FP
2370	4.241	1228923	FP
17790	3.89	5861	FP
18540	3.709	5301	FP
9020	3.795	39714	FP
9140	3.797	38826	FP
21600	3.584	3769	FP
