DEVICETYPENAME,DOM_SIZE,TTI,FREQ
Tablet,7970,5401.000,19019
Desktop,10130,6613.500,18940
Tablet,7710,6782.000,18663
Tablet,8330,5585.000,18610
Mobile,11200,5585.000,18601
Mobile,11100,5673.500,18588
Mobile,10400,4725.000,18496
Mobile,11600,5628.000,18437
Tablet,8150,6117.000,18426
Mobile,11090,5605.000,18414
Mobile,10410,4810.500,18372
Mobile,11250,4837.000,18371
Mobile,11130,5400.000,18296
Tablet,8310,7164.000,18284
Mobile,11150,5637.500,18264
Tablet,8380,6947.000,18195
Desktop,10140,6558.000,18195
Mobile,10390,4782.000,18171
Mobile,11260,5063.000,18149
Mobile,11230,5566.500,18088
Desktop,10170,6608.500,17968
Desktop,10180,6440.000,17868
Mobile,11530,5033.000,17805
Mobile,11220,5407.000,17795
Mobile,11210,5314.000,17783
Tablet,7870,6652.500,17782
Tablet,8370,5813.500,17732
Mobile,10450,4970.500,17728
Mobile,11120,5580.500,17660
Desktop,10190,6570.500,17614
Mobile,10420,4792.000,17613
Mobile,10550,4603.000,17601
Tablet,8080,6869.000,17594
Mobile,11520,5180.000,17534
Tablet,7980,6576.000,17529
Tablet,8100,7113.500,17502
Mobile,11110,5702.500,17434
Mobile,11320,5047.000,17431
Tablet,8090,6893.000,17389
Mobile,11390,5059.000,17384
Mobile,11560,5583.000,17329
Mobile,11490,5547.000,17290
Mobile,11140,5520.000,17248
Desktop,10200,6700.000,17188
Tablet,8340,4940.500,17072
Mobile,10910,5470.000,17030
Mobile,10930,5396.000,17018
Desktop,10210,6706.500,16958
Tablet,8050,6315.000,16911
Mobile,10460,4890.000,16791
Mobile,10590,4624.000,16776
Mobile,11240,5294.000,16770
Mobile,10440,4765.000,16764
Mobile,11310,5356.000,16749
Mobile,11660,6104.000,16607
Desktop,10270,6915.000,16582
Mobile,10900,5399.000,16566
Mobile,10920,5450.000,16493
Mobile,10470,4851.000,16437
Mobile,10480,4766.000,16402
Mobile,11300,5391.000,16328
Mobile,10600,4695.000,16291
Mobile,11550,5403.500,16282
Mobile,10610,4589.000,16272
Mobile,10540,4615.000,16265
Mobile,10880,5257.500,16204
Mobile,10580,4725.000,16178
Desktop,10280,6923.000,16153
Mobile,11580,5398.000,16132
Mobile,10680,4662.000,16115
Desktop,10290,7026.000,16101
Mobile,10430,4825.000,16082
Mobile,11430,5190.500,15978
Mobile,11380,5184.000,15929
Tablet,8290,6442.000,15918
Mobile,10870,5114.000,15887
Mobile,10570,4637.000,15885
Mobile,11330,5022.000,15875
Desktop,10220,6659.000,15854
Mobile,11360,5360.000,15853
Mobile,10490,4850.000,15708
Mobile,10890,5352.500,15708
Tablet,8350,4812.000,15635
Mobile,10560,4853.500,15608
Mobile,11500,5450.000,15592
Mobile,11670,5246.500,15558
Mobile,11270,5254.000,15505
Mobile,11630,5910.000,15463
Mobile,11340,5153.000,15457
Mobile,11400,5274.500,15456
Tablet,8060,6401.500,15442
Mobile,10860,5109.000,15422
Mobile,10620,4684.000,15422
Mobile,10500,4920.000,15413
Desktop,10230,6605.000,15404
Desktop,10240,6696.000,15398
Mobile,11540,5132.000,15391
Mobile,11280,5318.000,15379
Mobile,11370,5423.500,15362
Mobile,11610,5621.500,15346
Desktop,10260,6791.000,15330
Tablet,8460,6915.000,15323
Mobile,11290,5356.500,15312
Desktop,10250,6902.000,15307
Mobile,10740,4928.000,15291
Mobile,10630,4673.500,15260
Mobile,10690,4926.000,15224
Mobile,11440,5191.000,15219
Tablet,8860,6745.000,15215
Mobile,10720,5007.000,15211
Mobile,11350,5253.000,15205
Mobile,10510,4808.000,15203
Tablet,8040,7886.000,15189
Mobile,11620,5740.500,15144
Mobile,10730,5028.000,15136
Tablet,8300,6614.500,15076
Tablet,8010,6791.000,15073
Mobile,11640,5939.500,14894
Mobile,10650,4872.000,14846
Mobile,11480,5408.500,14826
Mobile,10710,4964.000,14808
Mobile,10700,4998.000,14769
Mobile,10530,4863.000,14757
Tablet,7990,6441.000,14746
Desktop,10450,7329.000,14709
Tablet,8020,7407.000,14699
Desktop,10300,6844.000,14692
Tablet,8830,4613.000,14577
Mobile,10640,4821.500,14536
Tablet,8000,6346.000,14495
Mobile,10520,4773.000,14472
Mobile,10750,5051.000,14459
Mobile,11410,5289.500,14372
Mobile,10770,5131.500,14356
Mobile,10670,4920.500,14354
Desktop,10460,7131.000,14250
Mobile,13910,2389.000,14245
Mobile,10780,5047.000,14228
Mobile,10850,5090.500,14194
Desktop,10440,7063.000,14137
Tablet,8430,5084.000,14099
Mobile,11420,5236.000,14039
Mobile,10660,4847.000,13967
Desktop,10470,7077.500,13932
Desktop,11210,6158.500,13918
Tablet,9020,7156.000,13909
Mobile,14430,8050.500,13844
Mobile,10760,4954.500,13826
Mobile,11450,5456.000,13766
Mobile,10830,5070.500,13752
Mobile,10790,5082.000,13723
Mobile,10840,5108.000,13689
Mobile,10820,5019.000,13662
Desktop,10400,6826.000,13639
Desktop,10390,6882.000,13608
Tablet,8710,5976.000,13591
Desktop,10380,6625.000,13586
Tablet,8420,6089.000,13565
Mobile,10810,5064.000,13549
Tablet,9070,4152.500,13534
Mobile,11680,5024.000,13501
Mobile,13930,2300.000,13473
Desktop,10490,7152.000,13438
Tablet,8450,5860.500,13432
Mobile,10800,5030.000,13376
Desktop,10430,6977.000,13372
Desktop,10310,6807.000,13346
Desktop,10410,6855.000,13333
Desktop,10880,7485.000,13259
Tablet,8800,6493.500,13256
Desktop,10570,7089.500,13254
Desktop,10340,6849.000,13238
Desktop,10320,6841.000,13165
Desktop,10580,7176.000,13019
Tablet,8030,7325.000,12973
Desktop,10480,7121.000,12955
Desktop,10420,6915.000,12953
Desktop,10370,6821.000,12873
Desktop,10510,7149.000,12867
Desktop,13920,1231.500,12848
Desktop,10870,7563.500,12794
Desktop,11140,6688.000,12791
Desktop,10350,6805.000,12759
Desktop,10500,7062.500,12724
Tablet,8820,5738.000,12711
Tablet,8960,6255.000,12702
Tablet,9030,7460.500,12668
Desktop,10360,6774.000,12659
Desktop,10330,6757.000,12619
Mobile,11690,5161.500,12548
Mobile,11460,5509.500,12504
Desktop,10590,7245.000,12480
Desktop,10550,6941.000,12460
Desktop,10560,7126.000,12444
Desktop,10520,7114.000,12415
Tablet,8440,5647.000,12407
Tablet,8810,5458.500,12376
Desktop,11180,6519.500,12266
Desktop,10890,7641.000,12146
Mobile,11760,5032.000,12140
Desktop,10600,7239.000,12069
Desktop,10610,7255.000,11952
Tablet,8510,5041.000,11935
Desktop,10860,7455.000,11918
Desktop,10540,7101.000,11842
Desktop,11190,6215.000,11831
Tablet,8610,5888.000,11826
Mobile,11470,5403.000,11726
Tablet,8620,6272.000,11631
Mobile,11830,5197.500,11620
Tablet,8750,4620.000,11579
Tablet,9010,6828.000,11575
Desktop,10850,7533.000,11570
Desktop,10630,6891.000,11563
Tablet,8950,5919.000,11549
Tablet,8470,6552.000,11520
Desktop,10620,6971.000,11479
Desktop,10840,7612.000,11478
Desktop,10530,7077.000,11373
Tablet,8520,6562.000,11326
Desktop,11590,5910.500,11316
Tablet,9060,4108.000,11261
Tablet,8630,6566.000,11258
Desktop,10910,7471.000,11233
Desktop,11200,6699.000,11229
Desktop,10640,7110.000,11220
Desktop,10900,7617.000,11159
Tablet,8990,6738.000,11155
Tablet,8530,6792.000,11147
Desktop,10820,7545.500,11100
Tablet,8700,6573.500,11044
Tablet,8790,6807.000,11042
Desktop,10810,7448.000,11007
Tablet,8970,5140.500,10994
Desktop,10830,7589.000,10931
Tablet,9040,7657.500,10922
Tablet,8600,6264.500,10848
Desktop,11420,7634.000,10759
Tablet,8480,6460.000,10750
Desktop,10800,7432.000,10668
Desktop,11150,6826.000,10668
Tablet,8400,6269.000,10552
Desktop,10920,7426.000,10467
Desktop,10650,7259.500,10438
Mobile,11840,5256.500,10402
Tablet,8410,5706.000,10369
Mobile,11820,5172.000,10360
Tablet,9080,4604.000,10346
Tablet,8740,4757.000,10321
Mobile,11730,5238.000,10307
Tablet,8590,7597.000,10280
Tablet,9000,6488.000,10264
Desktop,10660,7302.000,10256
Mobile,12090,5030.000,10229
Mobile,13920,2613.000,10215
Tablet,8500,5415.000,10161
Mobile,11780,5308.000,10153
Desktop,10690,7273.500,10150
Tablet,8730,5815.500,10084
Desktop,10790,7412.000,10064
Desktop,10950,7610.000,10059
Desktop,10970,7125.500,10058
Tablet,8570,7674.000,10057
Desktop,11430,7736.500,10030
Tablet,8980,5792.000,10029
Desktop,11380,7375.000,10027
Tablet,8390,6605.000,10020
Mobile,11770,5421.000,10019
Mobile,11740,5353.500,10016
Desktop,10940,7655.000,10013
Tablet,8930,8793.500,9970
Desktop,10700,7198.000,9923
Desktop,10930,7432.000,9910
Mobile,11750,5185.000,9907
Desktop,10760,7439.000,9891
Desktop,10670,7372.000,9867
Tablet,8490,6783.000,9852
Mobile,11790,5270.000,9845
Desktop,14140,5829.000,9822
Desktop,11370,7722.500,9762
Tablet,8720,5872.000,9749
Desktop,10730,7150.000,9744
Desktop,10710,7146.000,9724
Tablet,8670,7438.000,9716
Tablet,8690,7158.000,9699
Desktop,10960,7421.000,9699
Desktop,10680,7338.000,9627
Desktop,11130,7187.000,9623
Desktop,10750,7426.000,9576
Desktop,11120,7248.000,9530
Desktop,10720,7225.500,9508
Mobile,11710,5054.000,9504
Desktop,11110,6852.000,9437
Mobile,11720,5173.500,9404
Desktop,11320,6995.500,9396
Tablet,9050,6179.000,9383
Desktop,11410,7582.000,9379
Mobile,11850,5235.000,9378
Mobile,11700,5080.000,9367
Desktop,15300,5201.000,9317
Desktop,11580,6452.000,9298
Desktop,11330,7456.000,9269
Mobile,11800,5286.000,9209
Desktop,10780,7416.000,9192
Desktop,11340,7626.500,9180
Desktop,11360,7828.000,9173
Desktop,11160,7378.000,9134
Desktop,11300,6822.000,9134
Tablet,8540,7385.000,9074
Desktop,11060,7173.000,9058
Mobile,12080,5034.000,9015
Tablet,8920,7527.500,9012
Tablet,8640,6083.000,9001
Desktop,11050,7094.000,8991
Mobile,11810,5219.000,8983
Mobile,12030,4871.000,8973
Tablet,8580,6938.000,8922
Desktop,10770,7427.500,8914
Mobile,11960,5150.000,8903
Mobile,12000,4987.000,8887
Desktop,10980,7123.000,8885
Desktop,10740,7331.000,8877
Mobile,12100,4995.000,8869
Mobile,11920,5157.000,8859
Tablet,8780,7105.000,8841
Mobile,11910,4966.000,8825
Mobile,11890,5042.000,8817
Tablet,8680,7645.000,8765
Mobile,11990,4925.000,8754
Desktop,11400,7749.500,8736
Mobile,11970,5075.000,8687
Desktop,11350,7766.000,8687
Desktop,11310,6852.000,8674
Mobile,11900,5063.000,8668
Desktop,11070,7422.000,8663
Desktop,11020,6948.000,8614
Mobile,11950,5067.500,8610
Mobile,12050,4898.000,8593
Tablet,8660,7014.500,8582
Desktop,11100,7102.000,8533
Mobile,12070,4988.000,8529
Tablet,8650,6266.000,8507
Mobile,11930,4878.000,8482
Desktop,12190,5185.500,8438
Desktop,11000,7032.000,8437
Desktop,11170,7471.000,8434
Mobile,11940,5010.500,8432
Desktop,11040,7398.000,8430
Mobile,11860,5164.000,8425
Mobile,11980,4946.000,8417
Mobile,11880,5148.000,8395
Mobile,12040,4961.000,8395
Tablet,8560,6528.000,8391
Tablet,8770,6138.000,8391
Mobile,11870,5114.000,8387
Desktop,11030,7071.000,8367
Mobile,12110,4946.000,8353
Mobile,12060,4941.000,8328
Desktop,11440,7816.000,8316
Desktop,11470,7705.000,8309
Desktop,11390,7554.000,8304
Desktop,11280,6935.000,8261
Mobile,12020,4964.000,8249
Mobile,12010,4951.500,8212
Desktop,11620,7743.500,8210
Desktop,11460,7730.000,8171
Desktop,11090,7113.000,8167
Tablet,8870,7616.000,8107
Desktop,10990,7271.000,8096
Desktop,11490,7920.000,8053
Mobile,12120,4772.000,8053
Desktop,11630,8014.500,8022
Desktop,11610,7649.000,7984
Tablet,8550,6598.000,7979
Desktop,11290,7383.500,7956
Mobile,12790,5367.000,7942
Desktop,11220,7174.500,7938
Desktop,11010,7157.000,7919
Mobile,12220,5015.000,7916
Tablet,8910,7412.000,7894
Tablet,8940,6466.000,7885
Mobile,12230,5209.000,7859
Desktop,12180,6872.000,7799
Mobile,17080,6657.000,7784
Mobile,17070,6525.000,7777
Desktop,11080,7610.000,7769
Mobile,12210,5032.000,7767
Mobile,12200,5046.000,7743
Desktop,11230,7341.000,7737
Desktop,11790,7780.500,7702
Mobile,12190,5117.000,7678
Mobile,12170,5056.500,7674
Desktop,11450,7858.000,7635
Tablet,9280,5227.000,7603
Mobile,17090,6588.000,7529
Mobile,12180,5086.000,7525
Mobile,12140,5007.000,7514
Mobile,12260,4947.000,7510
Mobile,12280,5027.000,7505
Desktop,11480,7784.000,7496
Desktop,11240,7634.000,7487
Desktop,11500,7678.000,7483
Mobile,12780,5114.500,7458
Desktop,11540,7655.000,7448
Mobile,12150,4951.000,7440
Desktop,11640,8112.000,7423
Mobile,12160,4953.000,7419
Desktop,11800,7801.000,7355
Mobile,12250,5075.000,7329
Mobile,12240,5173.000,7325
Mobile,12130,4935.000,7320
Tablet,9090,5511.000,7317
Mobile,17100,6857.000,7258
Desktop,11270,7651.000,7237
Desktop,11510,7600.000,7184
Mobile,12380,5056.000,7132
Mobile,12270,4994.000,7121
Tablet,8900,7326.000,7117
Desktop,12020,7892.000,7083
Mobile,12350,4895.000,7063
Desktop,11250,7662.500,7036
Desktop,11600,7424.000,7023
Mobile,12360,5154.500,7020
Tablet,8890,7088.000,7004
Mobile,17060,6808.500,6998
Desktop,11730,7620.000,6964
Mobile,12390,5102.000,6955
Mobile,12370,5091.500,6936
Mobile,12320,4953.000,6936
Mobile,12330,4869.000,6874
Desktop,11550,7724.000,6861
Desktop,11530,7335.000,6855
Desktop,11520,7626.000,6850
Desktop,11260,7784.000,6831
Mobile,12290,5086.000,6823
Mobile,12400,4866.000,6751
Mobile,12530,5131.000,6746
Mobile,12300,4989.500,6726
Mobile,17050,6600.500,6722
Desktop,11680,7874.000,6714
Mobile,12340,4931.000,6713
Tablet,9290,5500.500,6656
Mobile,12770,5447.500,6650
Desktop,11900,6761.000,6632
Mobile,12310,4958.000,6620
Desktop,11660,8346.000,6548
Mobile,13820,5822.000,6529
Mobile,12410,4915.500,6528
Mobile,12540,5098.000,6522
Desktop,12120,7301.000,6510
Desktop,11780,7815.500,6506
Desktop,11650,8166.000,6498
Desktop,11960,7825.500,6492
Mobile,12520,5077.000,6480
Desktop,12110,7855.000,6478
Mobile,12420,4831.000,6421
Desktop,11930,7626.000,6413
Desktop,11670,8123.000,6399
Mobile,12550,4987.000,6387
Desktop,11950,7974.000,6385
Desktop,11710,8003.000,6372
Mobile,12510,5035.000,6367
Mobile,12750,5295.000,6363
Desktop,11940,7601.000,6361
Desktop,11690,7862.000,6347
Mobile,12480,4919.000,6345
Mobile,12800,5551.000,6341
Desktop,12010,8329.500,6306
Mobile,12490,4985.000,6304
Mobile,12500,5044.000,6303
Mobile,12570,4929.000,6301
Desktop,11980,8062.000,6299
Tablet,9620,5264.000,6295
Tablet,8880,7667.000,6293
Desktop,11560,7624.000,6267
Desktop,11770,7675.000,6206
Mobile,13870,3343.500,6184
Desktop,11570,7579.000,6167
Desktop,11920,7359.500,6166
Mobile,12560,4894.500,6156
Mobile,12760,5223.000,6149
Mobile,12900,5478.000,6145
Mobile,12910,5266.500,6136
Tablet,9270,5425.500,6124
Desktop,13870,1887.500,6110
Mobile,12590,5003.000,6107
Mobile,17110,7078.500,6090
Mobile,12470,4916.000,6061
Mobile,12670,5000.000,6059
Mobile,12820,5025.000,6040
Desktop,12660,4507.000,6010
Tablet,9100,5928.000,6009
Desktop,11740,7733.000,5995
Mobile,12650,5063.000,5994
Mobile,12810,5076.000,5967
Mobile,12640,5086.500,5944
Mobile,12600,5145.000,5941
Mobile,12430,4868.000,5938
Mobile,12890,4999.000,5931
Mobile,12870,5000.000,5929
Mobile,12710,5004.500,5916
Desktop,11720,8064.000,5911
Mobile,12880,5099.500,5896
Mobile,12580,5004.000,5891
Desktop,12130,8292.000,5875
Desktop,15380,8216.500,5860
Mobile,12620,5154.000,5855
Mobile,13220,5158.500,5842
Desktop,12670,4582.000,5807
Tablet,9330,5854.000,5807
Mobile,12680,4981.500,5796
Mobile,12660,5041.000,5784
Desktop,14430,5837.000,5779
Mobile,12610,5065.500,5776
Desktop,11760,7301.500,5768
Mobile,12450,4993.000,5758
Mobile,12440,4982.000,5743
Desktop,11700,8055.000,5741
Desktop,12680,4631.500,5734
Mobile,12720,5092.000,5725
Desktop,11890,7584.500,5702
Mobile,12690,4978.500,5694
Desktop,11810,8224.000,5683
Desktop,11970,7995.500,5680
Mobile,12850,4893.500,5666
Mobile,12700,4915.000,5665
Tablet,9110,6618.000,5660
Desktop,11820,8012.500,5652
Desktop,11910,7278.000,5629
Mobile,12460,5047.500,5624
Tablet,9310,6046.000,5611
Tablet,9600,4879.000,5605
Desktop,15370,5750.000,5601
Mobile,12630,5100.000,5594
Desktop,11840,7986.000,5534
Mobile,12920,5223.000,5508
Tablet,9320,6151.000,5500
Tablet,9300,6221.000,5497
Mobile,12740,5095.000,5443
Tablet,9260,5772.000,5434
Desktop,12100,8088.000,5402
Mobile,12980,5041.000,5392
Desktop,12140,8345.000,5358
Mobile,12860,4869.500,5354
Mobile,12730,5085.500,5348
Mobile,17040,6611.000,5336
Mobile,12840,5019.000,5327
Tablet,9610,5775.000,5315
Desktop,11830,7815.500,5304
Desktop,11880,7811.500,5274
Mobile,12830,4984.500,5264
Desktop,11990,8578.000,5247
Mobile,12970,5076.000,5244
Mobile,13030,4822.000,5230
Tablet,9130,5676.000,5215
Desktop,11750,7935.000,5207
Desktop,11850,8020.500,5152
Mobile,12960,5044.000,5130
Mobile,13040,4839.500,5090
Desktop,11860,8213.000,5078
Mobile,13020,4992.500,5074
Mobile,13010,5099.500,5042
Mobile,17120,7323.000,5024
Desktop,11870,7957.000,5009
Mobile,12990,5403.500,5002
Desktop,12560,4153.500,4990
Mobile,13330,5300.000,4975
Mobile,12950,5090.000,4971
Tablet,9440,6299.000,4936
Tablet,9430,6574.000,4921
Desktop,12200,8253.500,4894
Tablet,9340,6432.000,4884
Mobile,13000,5104.000,4869
Mobile,12940,4948.500,4858
Mobile,13340,5128.000,4857
Mobile,13320,5173.000,4817
Mobile,12930,5039.000,4807
Tablet,9120,6233.000,4791
Mobile,13110,5255.000,4789
Tablet,9630,6538.500,4776
Desktop,12080,8281.000,4772
Tablet,9420,6690.000,4759
Mobile,13130,5126.000,4733
Mobile,13070,5076.500,4730
Tablet,9450,5885.000,4725
Desktop,12550,4591.000,4707
Mobile,13120,5183.000,4699
Mobile,17030,6625.000,4695
Mobile,13310,4994.000,4675
Mobile,13680,5333.000,4653
Tablet,9350,6383.500,4648
Desktop,12650,5296.000,4637
Desktop,12640,5321.000,4629
Desktop,14410,5999.000,4620
Desktop,12690,4709.000,4613
Desktop,12170,7921.000,4603
Desktop,12090,8546.000,4575
Mobile,13080,4999.000,4531
Tablet,9140,6479.500,4496
Tablet,9590,7008.500,4486
Mobile,13090,5200.000,4477
Mobile,13050,5075.000,4475
Mobile,13430,5086.000,4453
Mobile,13170,5020.000,4444
Mobile,13300,5246.500,4442
Mobile,13250,4843.500,4436
Mobile,13100,5070.500,4428
Mobile,13140,4920.000,4407
Tablet,9250,6359.000,4407
Desktop,15790,7148.000,4390
Desktop,12000,8381.000,4387
Desktop,12210,8295.000,4385
Mobile,13060,5058.000,4381
Mobile,13160,5276.000,4350
Desktop,12150,8231.000,4341
Tablet,13900,2778.000,4331
Desktop,15780,7272.000,4329
Mobile,13440,4950.000,4323
Mobile,13150,5082.000,4319
Desktop,12700,5234.000,4304
Tablet,9550,6967.000,4303
Mobile,13450,5140.500,4300
Mobile,18190,6745.000,4297
Mobile,13350,5149.000,4297
Mobile,13490,5203.000,4284
Mobile,13290,5491.500,4284
Mobile,13470,5546.500,4266
Mobile,13410,5010.000,4251
Mobile,13400,4991.000,4241
Mobile,13180,4844.000,4233
Mobile,13690,6120.000,4231
Desktop,12220,8013.000,4201
Mobile,13230,5325.500,4200
Desktop,15720,5716.500,4196
Tablet,9580,7111.000,4192
Mobile,13260,4919.500,4188
Mobile,13240,5123.000,4185
Mobile,13520,5583.000,4185
Tablet,9640,6646.500,4180
Mobile,13210,5072.000,4173
Tablet,9460,6495.000,4170
Desktop,12160,8236.000,4167
Tablet,9500,6563.000,4141
Tablet,9520,6989.000,4136
Mobile,13510,5754.000,4130
Tablet,9360,6765.500,4126
Mobile,13480,5450.000,4117
Tablet,9150,6911.500,4114
Desktop,12030,7978.000,4111
Tablet,9710,7547.000,4099
Mobile,13790,5209.000,4089
Mobile,18180,6529.000,4086
Tablet,9390,7035.000,4074
Desktop,12070,7811.000,4069
Desktop,12530,5055.000,4065
Tablet,9410,7183.000,4060
Tablet,9230,7453.000,4017
Mobile,13970,3554.000,4008
Desktop,12570,5510.000,3993
Mobile,13420,5342.000,3993
Tablet,9540,7369.000,3991
Tablet,9240,7441.000,3990
Mobile,17020,6699.500,3990
Mobile,13190,4959.000,3989
Desktop,12540,6143.500,3984
Tablet,9160,7239.000,3978
Mobile,13380,4887.500,3970
Mobile,18200,6931.000,3969
Tablet,9380,7439.500,3958
Tablet,9510,6757.000,3957
Tablet,9470,6769.000,3955
Mobile,13200,4983.000,3947
Mobile,13270,5016.500,3944
Mobile,13500,5489.000,3941
Tablet,9570,7014.000,3929
Mobile,13280,5075.000,3927
Desktop,12620,5230.500,3918
Mobile,13360,5123.000,3915
Mobile,13950,4051.500,3910
Tablet,9200,7311.000,3907
Mobile,13800,5230.000,3893
Mobile,13530,5275.000,3876
Tablet,9480,7062.000,3872
Mobile,13370,4884.000,3849
Desktop,12230,8580.000,3842
Tablet,9400,7189.000,3834
Tablet,9530,6988.000,3830
Desktop,13970,1560.000,3829
Mobile,13780,5650.000,3819
Tablet,9560,6894.000,3813
Desktop,12510,5246.500,3802
Desktop,12760,6195.500,3800
Mobile,17130,7725.000,3791
Mobile,13390,4877.000,3771
Tablet,9650,6887.000,3764
Tablet,9700,7228.000,3763
Desktop,12770,6768.000,3761
Tablet,9370,7167.000,3761
Mobile,13460,5324.000,3758
Tablet,9220,7137.500,3746
Tablet,9490,6854.000,3743
Tablet,9730,6767.000,3703
Tablet,9190,7058.500,3674
Mobile,13670,5834.500,3666
Tablet,9180,7068.500,3662
Tablet,9750,7210.000,3661
Tablet,9770,6975.000,3659
Mobile,13730,5327.000,3657
Tablet,9170,7110.000,3653
Tablet,9690,6884.000,3639
Tablet,9720,6972.000,3633
Tablet,9790,7196.500,3626
Mobile,13540,5340.000,3621
Tablet,9820,6791.000,3611
Tablet,9210,6943.500,3600
Desktop,12710,5793.000,3594
Mobile,18210,7266.500,3592
Mobile,13860,5152.000,3583
Desktop,15770,7161.500,3566
Desktop,12580,5062.000,3559
Mobile,13570,5509.000,3552
Mobile,13600,5865.000,3549
Desktop,12630,5418.500,3542
Mobile,13830,5638.500,3542
Mobile,13610,5381.500,3532
Mobile,13560,5612.000,3515
Mobile,13700,5289.000,3509
Tablet,9680,7172.500,3506
Tablet,9830,6787.000,3505
Tablet,9660,7051.500,3504
Desktop,12500,6463.500,3500
Mobile,13620,5806.000,3489
Tablet,9760,7163.500,3472
Desktop,14150,6168.000,3451
Desktop,12520,5792.500,3434
Mobile,13810,5560.000,3427
Mobile,13550,5494.000,3411
Mobile,13580,5441.000,3396
Desktop,12490,6779.500,3388
Mobile,14450,9098.000,3385
Tablet,9850,7079.000,3376
Mobile,13720,5335.000,3375
Mobile,13590,5544.000,3367
Mobile,13710,5156.000,3337
Tablet,9840,7135.000,3336
Desktop,12720,5062.000,3333
Tablet,9670,6900.500,3332
Mobile,13660,5826.000,3331
Desktop,12050,7709.000,3297
Desktop,12730,5564.000,3294
Desktop,12780,6710.000,3293
Tablet,9800,7349.000,3264
Tablet,9740,6837.000,3263
Mobile,14420,6542.000,3261
Mobile,14000,5908.000,3255
Desktop,12240,8372.000,3242
Mobile,13840,5908.000,3225
Desktop,12360,7472.000,3211
Desktop,12040,8180.000,3197
Desktop,12370,7477.000,3182
Desktop,12610,5802.000,3171
Tablet,9780,7004.000,3170
Desktop,12060,7941.000,3159
Mobile,13770,5889.000,3157
Desktop,14130,6254.000,3155
Mobile,13630,5499.000,3139
Tablet,9860,6910.000,3137
Tablet,9810,6985.500,3134
Mobile,13650,5333.000,3113
Desktop,12600,5471.000,3109
